Unnamed: 0,club,position,id,gender,trained_10_week,trained_im,has_trainer,cadence,age,bmi,n_marathons_run,bib_colour,VO2_max,heart_rate,shoe_size,time_seconds
2365,No,5314,2355,0,4.21464216509273,4.21464216509273,0,169,35.0,25.04,17,4,51.23,78.38,8,5365
4347,No,5315,4331,0,3.416917427699446,3.416917427699446,0,161,38.0,25.03,2,1,53.53,76.68,13,5365
1057,No,5316,1055,0,2.774698094004134,2.774698094004134,0,168,48.0,22.86,12,1,50.0,80.31,9,5366
12998,No,5317,12957,0,3.247215537824753,3.247215537824753,0,176,21.0,24.09,14,1,55.46,79.12,12,5366
11935,No,5318,11898,0,2.738748910629583,3.329619675716998,0,168,29.0,19.15,6,1,55.53,74.81,12,5366
8587,No,5319,8563,0,2.529139915036786,2.668602898969587,0,168,22.0,22.495630402171585,9,4,52.91,80.7,12,5366
8590,Runway RAF running club,5320,8566,0,2.823776619928327,2.823776619928327,0,174,42.0,24.54,8,1,65.91,78.69,11,5366
10950,No,5321,10917,0,3.2801504388923,3.2801504388923,0,168,46.0,25.03,8,1,54.43,74.67,12,5367
5838,No,5322,5819,0,2.991440020299225,4.373363359934677,0,164,29.0,22.31,4,1,62.88,74.89,11,5367
10953,No,5323,10920,0,1.624949266486166,3.525275025213633,0,162,51.0,22.5,13,1,49.59,72.97,9,5367
10194,No,5324,10164,0,3.508076418321611,4.185638989585115,0,170,34.0,21.1,5,1,55.48,72.44,7,5367
5792,The Bolts,5325,5773,1,4.408925331819734,4.408925331819734,1,168,18.0,24.59,5,1,48.91,78.06,4,5368
4340,No,5326,4324,0,4.525675959443618,4.525675959443618,0,162,36.0,22.98,5,1,52.49,78.66,7,5368
13006,No,5327,12965,0,3.320046691091893,3.320046691091893,0,164,26.0,23.69,8,1,51.04,81.68,13,5368
11915,No,5328,11878,0,3.216624022541795,3.327403799943907,0,165,35.0,22.83,7,1,60.02,76.74,10,5368
1018,No,5329,1016,0,3.522858717632992,3.522858717632992,0,165,47.0,23.31,9,1,40.98,74.51,8,5369
5828,No,5330,5809,1,2.451769338532982,2.451769338532982,0,162,49.0,22.66,9,1,44.612217,78.43,7,5369
11916,No,5331,11879,0,3.434773844101833,4.109849800350948,0,168,46.0,25.52,8,1,48.11,80.5,11,5369
13871,No,5332,13829,1,3.698329135646366,3.753734609388272,0,170,18.0,24.02,12,1,57.58,76.91,3,5369
11932,No,5333,11895,0,3.287512639675184,3.287512639675184,0,162,48.0,22.8,4,1,66.77,74.35,9,5369
10226,No,5334,10196,0,2.733816503990006,3.090020231815428,0,161,38.0,21.45,6,1,52.53,73.95,8,5370
13866,No,5335,13824,0,3.537002327591327,3.537002327591327,0,160,60.0,26.5,6,1,51.35,78.51,8,5370
6633,No,5336,6611,0,4.644245645589031,4.644245645589031,0,166,44.0,24.95,17,1,51.66,74.68,12,5370
2420,No,5337,2410,0,2.954636321112,3.186121647641172,0,172,30.0,23.09,9,1,46.83,76.84,13,5370
6826,No,5338,6804,0,3.849948529238062,3.849948529238062,0,159,44.0,24.33,10,1,61.82,79.75,11,5370
4336,No,5339,4320,0,2.52308127301914,4.439202710483555,0,167,52.0,24.27,12,1,51.37,79.59,13,5371
1050,No,5340,1048,0,2.403627613418896,3.831464252660275,0,175,40.0,23.11,7,1,44.612217,77.65,7,5371
7653,No,5341,7631,0,4.546438021087601,4.546438021087601,0,166,36.0,24.69,8,1,53.68,77.73,13,5371
1023,No,5342,1021,0,3.229980382707969,3.229980382707969,0,163,51.0,24.74,15,1,51.94,78.31,12,5371
11928,No,5343,11891,1,2.794975973779894,2.794975973779894,0,165,39.0,25.35,6,1,46.82,77.76,4,5371
1036,No,5344,1034,0,4.729539593328617,4.729539593328617,0,161,47.0,21.53,0,1,52.56,75.77,9,5371
5821,No,5345,5802,1,4.030718434278848,4.030718434278848,0,166,29.0,21.66,11,1,59.32,76.89,5,5371
3956,Run every day,5346,3943,1,3.234510047718359,4.824273796866252,0,154,18.0,22.26,1,1,51.95,78.92,5,5371
1045,No,5347,1043,0,1.537715411621626,2.739779512285496,0,169,51.0,23.3,10,1,50.1,74.95,13,5372
9770,No,5348,9743,0,0.0,3.329129325578954,0,166,57.0,23.33,10,1,56.47,81.272823,13,5372
8550,No,5349,8526,1,2.119155165336259,3.666909349495401,0,173,43.0,23.08,11,1,51.43,74.32,5,5372
10705,No,5350,10672,0,2.221336603397789,3.837041718298418,0,170,31.0,25.28,8,1,66.1,76.35,10,5373
4895,No,5351,4877,0,1.950276104337061,2.98503508127852,0,174,36.0,23.63,12,1,54.95,74.28,7,5373
4345,No,5352,4329,0,3.624991948035251,4.225131595188705,0,160,31.0,21.12,6,4,51.33,77.97,13,5373
2391,Runway RAF running club,5353,2381,1,3.272586687940906,3.548412474670784,0,164,26.0,19.5,7,1,43.02,79.58,6,5374
9497,No,5354,9470,1,4.048709190742414,4.048709190742414,0,169,30.0,24.76,8,4,43.88,74.07,4,5374
134,No,5355,134,1,3.695704376012791,3.695704376012791,0,158,22.0,20.57,9,4,49.0,73.26,6,5374
13895,No,5356,13853,1,4.501420040515789,4.501420040515789,0,167,32.0,23.38,8,4,57.12,74.8,7,5374
10205,No,5357,10175,0,3.111103903730822,3.111103903730822,0,170,38.0,25.08,14,1,55.21,76.99,13,5375
8611,No,5358,8587,0,3.322200179370526,3.322200179370526,0,156,57.0,23.24,13,1,38.08,76.34,11,5375
9766,No,5359,9739,1,4.13709027037957,4.13709027037957,0,164,26.0,22.11,4,4,61.01,79.14,6,5375
8601,No,5360,8577,1,1.458655853936275,3.147729260446342,0,164,33.0,23.1,7,4,44.19,79.53,3,5375
2404,No,5361,2394,0,3.439068167172532,3.439068167172532,0,170,26.0,22.495630402171585,6,1,47.05,72.82,9,5375
5811,No,5362,5792,1,3.018490348074605,3.018490348074605,0,171,18.0,24.27,7,1,49.08,76.02,6,5375
10201,No,5363,10171,0,3.599259075065478,3.599259075065478,0,168,37.0,23.88,8,1,60.4,73.71,11,5375
4884,Forest's running club,5364,4866,1,4.309798730303843,4.309798730303843,0,166,18.0,21.55,8,1,52.83,71.38,6,5375
992,No,5365,990,0,2.680407975106627,4.371341184547841,0,168,38.0,23.87,4,1,49.05,78.72,11,5376
10228,No,5366,10198,0,3.206367633621827,3.206367633621827,0,169,56.0,22.495630402171585,5,1,49.2,75.77,11,5376
9778,No,5367,9751,1,0.3309657563027373,4.446445450617155,0,164,27.0,23.77,1,1,62.45,75.47,4,5376
11919,No,5368,11882,0,4.333096280505298,4.333096280505298,0,160,39.0,22.495630402171585,5,1,60.97,80.2,11,5376
12993,No,5369,12952,0,4.174580146612657,4.174580146612657,0,162,35.0,25.27,10,1,68.26,75.87,8,5377
10960,Forest's running club,5370,10927,1,2.008874174547665,2.848853245942034,0,167,44.0,23.32,4,1,50.4,73.46,4,5377
1067,No,5371,1065,1,3.383560610342311,3.383560610342311,0,157,55.0,18.84,10,1,43.61,80.72,5,5377
1070,No,5372,1068,1,3.148983639964672,3.732072705015802,0,167,26.0,24.51,10,1,38.14,73.17,5,5377
4907,No,5373,4889,0,2.11386339457464,3.056543447369734,0,162,36.0,21.56,10,1,52.92,74.73,8,5377
3399,No,5374,3387,0,3.78430849968993,3.78430849968993,0,175,35.0,22.495630402171585,11,1,51.74,79.43,8,5377
1039,No,5375,1037,0,2.669325913087734,3.225327495856931,0,167,20.0,24.34,5,1,56.17,76.74,10,5378
4896,No,5376,4878,0,2.929538168487861,2.929538168487861,0,167,27.0,24.15,10,1,50.06,81.272823,9,5378
7666,No,5377,7644,1,3.205493113991837,3.49534675179274,0,167,20.0,24.62,5,1,68.53,76.29,5,5378
9774,No,5378,9747,0,2.009625332916099,2.16001749202119,0,163,30.0,23.88,10,1,55.1,76.96,10,5379
11921,No,5379,11884,1,1.986914685267737,2.660797879076289,0,165,30.0,23.51,10,1,53.01,77.04,7,5379
10212,No,5380,10182,1,3.05954799235621,3.261893274978585,0,170,37.0,23.17,8,1,56.41,74.31,6,5379
13003,No,5381,12962,0,4.65908056312474,4.65908056312474,0,163,44.0,23.99,8,1,50.14,74.46,10,5379
7209,Best foot forward,5382,7187,1,2.950293111598194,4.238691661242335,1,170,42.0,23.75,13,1,55.68,76.01,7,5380
9504,No,5383,9477,0,3.148137050338719,3.608824318166815,0,178,32.0,23.51,11,1,55.2,76.55,10,5380
1044,No,5384,1042,1,4.967599933385201,4.967599933385201,0,169,38.0,23.09,9,1,50.42,79.64,4,5380
2384,No,5385,2374,1,2.407243030585564,3.602957670247525,0,163,31.0,23.42,17,1,55.29,75.51,6,5380
7215,No,5386,7193,0,3.46627210359427,0.0,0,167,31.0,24.2,12,1,51.39,76.81,7,5381
149,No,5387,149,0,2.220940490302324,2.92412162162339,0,165,38.0,24.69,9,1,42.15,76.69,13,5381
11894,No,5388,11857,0,3.914585445464383,3.914585445464383,0,156,39.0,24.23,9,1,49.47,74.6,9,5382
1007,Gump's training,5389,1005,1,1.955955132958557,2.643660477145349,0,160,55.0,25.34,14,1,49.2,79.08,5,5382
7222,Run every day,5390,7200,1,4.85583562945099,4.85583562945099,0,166,41.0,25.0,8,1,52.7,77.34,5,5382
9503,No,5391,9476,1,3.634433158407834,3.634433158407834,0,166,36.0,20.42,7,1,53.46,81.272823,7,5382
10223,No,5392,10193,1,2.694315393827477,2.694315393827477,0,169,18.0,26.23,7,1,53.83,78.5,3,5383
2397,No,5393,2387,0,1.598014547337858,2.389913798603025,0,157,43.0,21.92,12,1,44.3,81.272823,12,5383
13002,No,5394,12961,0,2.608534353650429,2.675733428496184,0,167,35.0,22.14,10,1,44.48,78.62,12,5383
3957,No,5395,3944,0,3.181370931669155,3.717457017338053,0,170,39.0,22.29,17,1,47.25,73.53,13,5383
11955,No,5396,11918,0,1.253321571961769,3.99819121189336,0,164,51.0,24.12,3,1,61.05,80.43,8,5383
7221,No,5397,7199,0,1.759856459021789,4.415910431398396,0,167,43.0,23.8,4,4,46.54,77.9,11,5384
5835,No,5398,5816,0,2.753390523071934,2.86559408243577,0,173,38.0,23.29,7,1,44.93,73.89,12,5384
7226,No,5399,7204,0,1.35070014729889,3.55160557824506,0,167,37.0,23.93,6,1,49.77,77.4,9,5384
10952,No,5400,10919,0,4.162761764203961,4.162761764203961,0,166,36.0,24.76,7,1,41.11,76.0,12,5384
133,Run every day,5401,133,0,0.0,4.203394161596306,0,165,37.0,24.92,10,4,59.64,70.31,7,5384
4892,No,5402,4874,0,4.148166907767295,4.148166907767295,0,165,42.0,24.1,7,1,55.01,73.79,8,5384
11931,No,5403,11894,1,4.224883839217417,4.224883839217417,0,160,32.0,23.06,2,1,55.72,69.94,3,5384
4354,No,5404,4338,1,3.652029932788548,3.652029932788548,0,165,36.0,22.97,9,4,48.07,78.16,4,5384
13880,No,5405,13838,0,1.930466003032365,3.501106439769667,0,175,35.0,20.17,15,1,57.04,78.09,12,5384
3965,Best foot forward,5406,3952,0,3.429589989827537,3.429589989827537,0,168,42.0,23.81,13,1,44.612217,75.99,8,5384
147,No,5407,147,0,3.36960492085541,3.36960492085541,0,174,45.0,20.73,8,1,54.17,77.42,13,5384
5823,No,5408,5804,1,3.720723218401035,3.720723218401035,0,171,19.0,22.75,1,1,64.67,78.76,6,5385
11923,Gump's training,5409,11886,0,3.30968074137841,3.574825940196568,1,165,31.0,25.15,15,1,55.18,75.46,9,5385
5829,Runway RAF running club,5410,5810,0,3.383393679942349,3.383393679942349,0,170,34.0,22.99,4,1,52.58,74.32,8,5385
8584,No,5411,8560,0,3.000718370145841,3.000718370145841,0,165,49.0,24.47,8,1,46.82,75.89,10,5385
1030,No,5412,1028,1,2.213186812702324,2.845273054771058,0,176,41.0,23.57,7,1,48.69,78.16,6,5388
13885,No,5413,13843,0,3.470821755243402,3.470821755243402,0,165,32.0,23.63,8,1,46.79,78.01,8,5388
13908,No,5414,13866,0,2.164908449884383,3.292779087551263,0,163,18.0,23.9,2,1,50.55,74.6,11,5388
3966,No,5415,3953,1,2.923904848514035,2.923904848514035,0,168,45.0,24.32,11,1,39.92,74.03,7,5388
11898,No,5416,11861,0,1.168279957870592,3.220547194865667,0,164,50.0,22.92,6,4,56.91,74.93,11,5388
13854,No,5417,13812,0,3.784831578585829,3.784831578585829,0,165,36.0,20.83,11,1,60.48,75.54,8,5388
5827,No,5418,5808,0,3.984898682532473,3.984898682532473,0,157,43.0,22.05,11,1,41.97,80.73,8,5388
4881,Run every day,5419,4863,0,3.518554320701658,3.681625491285523,1,175,18.0,23.49,5,1,55.96,76.81,11,5388
5815,No,5420,5796,0,3.586686787983169,3.586686787983169,0,162,52.0,20.86,15,4,49.68,76.02,9,5389
7680,No,5421,7658,0,4.769984830622345,4.769984830622345,0,158,24.0,24.53,7,1,61.72,76.58,11,5389
8603,No,5422,8579,1,4.189277290657413,5.041052020026742,0,164,26.0,20.54,10,1,56.09,76.64,6,5389
8582,No,5423,8558,0,2.384366675527585,3.11337080772876,0,166,35.0,22.2,8,1,44.612217,75.04,9,5390
5812,No,5424,5793,1,3.260100267752396,3.260100267752396,0,177,18.0,23.53,12,1,50.03,72.9,3,5390
5810,No,5425,5791,0,3.575687395061177,3.672467950648941,0,161,32.0,22.03,7,1,44.84,81.272823,10,5390
10207,No,5426,10177,0,3.754232956837938,3.754232956837938,0,170,18.0,21.37,7,1,47.68,76.52,12,5390
8583,No,5427,8559,0,2.990942021760665,3.663628200453633,0,165,33.0,22.53,7,1,49.55,76.27,9,5390
9769,No,5428,9742,1,4.607703200996261,4.607703200996261,0,165,47.0,24.95,11,1,43.67,81.272823,4,5390
10219,No,5429,10189,0,1.437990649729062,4.0623270632598,0,165,36.0,23.93,16,1,46.16,78.98,13,5391
13902,No,5430,13860,0,2.852264795310733,2.852264795310733,0,163,53.0,22.64,1,4,51.38,81.46,13,5391
13004,Run every day,5431,12963,1,2.33258440105396,3.061449398387059,0,165,18.0,22.8,5,1,56.68,77.57,5,5391
10208,No,5432,10178,0,2.70211941532673,3.707153122842088,0,168,33.0,23.08,15,1,47.61,76.53,7,5391
13000,No,5433,12959,0,2.298382991105385,2.621245688383011,0,173,36.0,21.53,12,1,52.1,72.37,13,5392
1054,No,5434,1052,1,3.508867160663308,3.508867160663308,0,165,40.0,23.05,5,1,57.78,72.27,3,5392
3422,No,5435,3410,1,2.869080726590206,3.210425033667268,0,162,37.0,25.21,9,1,35.59,75.7,4,5392
2407,No,5436,2397,0,2.74187725690857,2.74187725690857,0,170,45.0,23.38,11,1,44.612217,76.61,13,5392
8576,No,5437,8552,1,3.157930585270306,3.797847497336205,0,169,39.0,23.81,14,1,52.93,76.22,5,5392
13900,No,5438,13858,0,2.914785838669396,4.079428651244131,0,165,33.0,23.53,3,1,39.1,73.71,7,5392
8580,Road Runners,5439,8556,0,2.748671325344388,4.108504241321986,0,170,33.0,23.59,10,1,48.44,81.272823,13,5393
12997,No,5440,12956,1,2.801094503629945,3.208105276375725,0,168,24.0,22.495630402171585,10,1,42.75,77.55,4,5394
13892,No,5441,13850,1,3.914965947824589,3.954975556435182,0,159,42.0,22.12,9,1,42.13,73.93,7,5394
10972,No,5442,10939,1,3.770611251823864,3.770611251823864,0,165,40.0,21.57,7,1,56.88,73.77,3,5394
3412,No,5443,3400,0,3.758799474102429,3.758799474102429,0,165,30.0,24.08,2,1,44.9,76.72,11,5394
4928,Mo running,5444,4910,0,2.516114305382866,2.871813706524644,1,169,25.0,23.98,14,1,44.612217,68.9,7,5394
4909,No,5445,4891,1,4.445983668580004,4.445983668580004,0,173,38.0,20.06,7,1,62.48,81.272823,7,5394
153,No,5446,153,1,3.697200089674471,3.697200089674471,0,168,37.0,23.21,7,1,50.68,77.31,5,5394
2399,No,5447,2389,0,3.109590601632077,4.306529964724311,0,166,21.0,23.93,10,1,44.612217,73.18,11,5395
1037,No,5448,1035,1,3.776396546078034,3.776396546078034,0,163,26.0,24.55,7,1,46.71,81.19,3,5395
7679,No,5449,7657,0,2.037802003891352,2.428332505413468,0,168,34.0,21.34,15,1,49.03,76.2,11,5395
9499,Road Runners,5450,9472,0,4.341783543160211,4.341783543160211,1,176,19.0,24.35,12,1,48.97,77.99,10,5396
1031,No,5451,1029,0,2.697249449664138,3.204045929370567,0,173,18.0,23.65,9,1,39.51,72.29,11,5396
10968,No,5452,10935,1,4.189798091895746,4.189798091895746,0,165,37.0,23.29,7,1,42.34,75.29,7,5396
13898,Best foot forward,5453,13856,0,3.311252468042368,3.311252468042368,0,167,26.0,21.92,7,1,56.02,79.42,12,5397
13884,No,5454,13842,1,1.821733403751085,3.377535070939939,0,160,34.0,22.7,14,1,44.612217,78.01,6,5397
11951,No,5455,11914,0,3.284965288254877,3.284965288254877,0,166,40.0,20.73,8,1,42.52,76.14,9,5397
13874,Forest's running club,5456,13832,0,1.821687466593632,4.226717816035142,1,169,18.0,23.78,12,1,52.3,78.76,7,5397
2373,No,5457,2363,0,2.143570930456836,3.515282880955165,0,167,34.0,24.55,17,1,65.36,74.3,13,5397
2408,No,5458,2398,0,2.521765258732626,2.667789201047009,0,165,33.0,22.04,2,4,47.37,80.43,12,5397
9510,No,5459,9483,0,2.178665267332507,2.482312735329362,0,167,18.0,23.96,10,1,50.89,76.95,8,5397
9507,No,5460,9480,0,0.5228199408287351,3.567509559361712,0,172,33.0,20.15,13,1,54.7,78.19,11,5397
13392,No,5461,13350,0,0.0,3.29052861768237,0,166,57.0,21.46,6,1,48.78,76.3,12,5397
13883,No,5462,13841,0,5.08749705287868,5.08749705287868,0,178,37.0,21.78,7,1,35.2,76.0,11,5398
6827,No,5463,6805,0,4.480278722369552,4.480278722369552,0,173,32.0,22.4,7,1,47.28,74.72,7,5398
151,No,5464,151,1,4.028668413635252,4.028668413635252,0,162,36.0,21.55,10,1,60.64,77.81,5,5398
1029,No,5465,1027,0,2.129181456784817,2.443996125762263,0,171,41.0,24.42,9,1,66.39,77.22,11,5399
4914,Runway RAF running club,5466,4896,0,5.788112308987342,5.788112308987342,1,166,27.0,25.74,14,1,57.61,79.11,10,5399
13394,No,5467,13352,0,1.984158055331432,2.939445377395301,0,161,43.0,23.85,2,1,42.0,80.66,7,5399
10970,No,5468,10937,0,3.027785567465992,3.027785567465992,0,168,24.0,22.99,13,1,48.14,76.1,11,5399
1066,No,5469,1064,1,4.11259756708994,4.11259756708994,0,172,30.0,26.07,9,1,42.31,75.41,6,5399
4890,Run every day,5470,4872,0,0.9056622695774776,4.22740205518175,1,173,30.0,22.88,5,1,52.18,73.38,9,5399
9767,No,5471,9740,0,4.659868410279548,4.659868410279548,0,167,41.0,24.39,9,1,31.2,75.85,7,5399
11947,No,5472,11910,0,3.357823661593715,3.582638483772578,0,176,30.0,23.62,12,1,55.71,76.29,11,5400
5813,No,5473,5794,0,1.097426836600806,2.088755241470498,0,166,27.0,24.72,2,4,44.612217,73.0,11,5400
2383,No,5474,2373,0,3.764434048199814,4.004392980405444,0,170,50.0,19.67,13,1,53.55,73.64,12,5401
160,Forest's running club,5475,160,0,3.037647193887002,3.037647193887002,1,170,28.0,22.75,8,1,43.53,81.1,7,5401
5842,No,5476,5823,1,4.58666127251059,4.58666127251059,0,161,34.0,23.29,7,1,53.24,78.72,6,5401
1079,No,5477,1077,0,5.205452593660862,5.205452593660862,0,169,35.0,22.08,13,1,52.37,78.63,10,5401
11920,No,5478,11883,1,3.911914354972256,3.911914354972256,0,160,40.0,21.64,1,1,56.8,76.83,6,5401
7673,No,5479,7651,0,2.17841066496289,3.953021337706679,0,169,35.0,23.33,18,1,43.88,75.8,10,5402
10986,No,5480,10953,1,1.610521848823253,2.495823504124528,0,167,33.0,23.55,9,1,48.81,77.82,7,5402
4911,No,5481,4893,1,1.921137634682376,4.266833870317134,0,169,50.0,23.43,5,1,43.01,74.51,3,5402
13390,No,5482,13348,1,0.0,3.378100939033777,0,162,41.0,22.77,10,4,51.13,76.36,7,5402
13905,No,5483,13863,0,2.446949183759801,4.047818930879941,0,180,48.0,24.6,6,4,45.98,74.03,10,5402
1056,Mo running,5484,1054,1,3.417628569448161,3.977359236001557,1,172,18.0,23.15,6,1,56.96,77.03,7,5403
2411,No,5485,2401,1,1.752572316894628,2.431193295902114,0,173,27.0,21.14,8,1,46.09,81.272823,7,5403
1020,No,5486,1018,0,3.223230894567244,3.223230894567244,0,171,46.0,18.77,4,1,55.48,74.22,8,5404
11992,Best foot forward,5487,11955,1,3.7353453971484,3.7353453971484,1,170,23.0,24.11,10,1,56.52,79.06,3,5404
10214,No,5488,10184,0,2.398888285815846,0.0,0,166,29.0,23.18,7,4,53.04,71.66,9,5405
4352,Flash boys,5489,4336,0,4.287062214675188,4.287062214675188,1,169,18.0,24.87,6,1,52.51,75.17,8,5405
8617,Road Runners,5490,8593,0,3.205589660024375,3.205589660024375,0,169,53.0,23.99,5,1,51.95,77.93,12,5405
13901,No,5491,13859,0,2.196701132447344,3.989178964525713,0,170,36.0,22.8,6,1,48.86,77.31,12,5405
4891,No,5492,4873,0,4.374436754749105,4.374436754749105,0,168,38.0,21.74,9,1,61.92,76.05,9,5406
4346,No,5493,4330,0,0.0,3.472942583831797,0,165,20.0,24.49,9,4,48.02,78.33,9,5406
1041,No,5494,1039,0,4.435803358549548,4.435803358549548,0,169,28.0,22.17,10,1,40.95,78.09,7,5406
13889,No,5495,13847,1,2.520832169422312,3.426768867963133,0,167,34.0,22.87,10,1,43.64,77.44,5,5406
3411,No,5496,3399,0,5.005425109716802,5.005425109716802,0,162,33.0,25.08,2,1,39.63,80.09,10,5406
3409,No,5497,3397,1,2.690721957454623,2.690721957454623,0,181,34.0,24.92,12,1,57.01,76.96,3,5407
5807,No,5498,5788,0,4.21873140064277,4.21873140064277,0,153,44.0,23.95,12,1,50.91,76.66,10,5407
2412,No,5499,2402,0,4.260954354994808,4.260954354994808,0,179,37.0,20.89,12,1,45.96,77.76,11,5407
1046,No,5500,1044,0,2.693676026576854,3.275041638719458,0,174,37.0,23.09,16,1,44.61,76.66,12,5407
8577,No,5501,8553,0,4.302011555227672,4.302011555227672,0,167,42.0,23.26,7,1,49.6,81.272823,9,5407
13325,No,5502,13283,0,2.640232059386329,2.640232059386329,0,172,18.0,22.27,2,1,56.3,74.09,10,5408
4908,No,5503,4890,1,4.022587305966437,4.022587305966437,0,159,38.0,22.01,7,1,41.12,81.42,3,5408
4916,No,5504,4898,1,2.632473533746911,2.844600849520392,0,169,45.0,21.01,14,1,39.67,72.56,3,5408
4897,No,5505,4879,0,3.363461360046324,3.363461360046324,0,167,65.0,22.81,10,1,56.38,77.72,7,5408
3405,No,5506,3393,1,1.958821647579724,2.533746171498598,0,174,37.0,23.33,4,1,44.612217,77.77,3,5408
8597,No,5507,8573,0,2.716284249505134,2.889438827343898,0,162,48.0,22.78,2,1,48.82,77.71,10,5408
1006,No,5508,1004,1,2.741792013591094,4.149613040099076,0,165,29.0,24.75,11,1,59.46,76.08,5,5408
4879,No,5509,4861,1,5.169182237855087,5.169182237855087,0,174,58.0,23.36,5,1,42.54,75.25,7,5408
1061,Road Runners,5510,1059,1,3.304784974055577,3.304784974055577,1,169,34.0,22.45,11,1,50.76,78.54,3,5409
1069,Gump's training,5511,1067,0,3.643374823584256,3.643374823584256,0,175,30.0,25.51,2,1,50.54,77.91,11,5409
1062,Run every day,5512,1060,1,3.329939916854999,3.329939916854999,1,167,26.0,26.07,5,1,48.44,78.0,5,5410
2417,The Bolts,5513,2407,1,3.036128547322777,3.036128547322777,0,179,47.0,22.19,12,1,44.47,74.03,7,5410
5814,Best foot forward,5514,5795,1,2.657275645834603,3.030475227461368,1,172,39.0,22.99,4,1,47.75,72.29,6,5410
3410,Mo running,5515,3398,1,2.729456702823215,4.193608706703385,0,162,47.0,23.33,11,4,55.6,78.01,3,5411
1093,Run every day,5516,1091,1,0.3698303152411091,3.239812181266803,0,171,22.0,23.14,5,1,48.85,79.47,5,5411
13916,No,5517,13874,0,1.992207349613073,2.778777512344663,0,170,34.0,21.42,5,1,51.27,74.95,8,5412
3424,No,5518,3412,0,2.047405776550979,3.693208776048203,0,161,34.0,25.11,10,1,45.0,75.91,8,5412
7670,No,5519,7648,0,3.734395502961714,3.734395502961714,0,158,47.0,21.84,5,1,53.74,74.79,12,5412
3436,No,5520,3424,1,4.458447541434386,4.458447541434386,0,175,29.0,22.495630402171585,6,1,51.45,77.86,3,5412
6828,Flash boys,5521,6806,1,3.945242579887963,4.604882158475469,0,165,29.0,22.91,14,1,56.84,77.97,5,5412
13395,Run every day,5522,13353,0,3.477822616180116,3.477822616180116,1,171,50.0,21.67,1,1,45.97,79.9,8,5412
4893,No,5523,4875,0,2.525118553732472,2.543008341609467,0,162,44.0,23.39,16,1,53.54,73.72,11,5412
2405,Runway RAF running club,5524,2395,1,3.945725352190069,4.480201810591927,1,168,34.0,21.96,7,1,54.35,78.17,6,5412
10974,No,5525,10941,0,2.553239406025367,2.679811561379801,0,162,25.0,22.93,5,1,50.03,81.272823,7,5412
12992,No,5526,12951,0,3.637384030107918,3.637384030107918,0,160,24.0,21.36,11,1,59.43,78.43,8,5413
13903,No,5527,13861,1,3.409960887238589,3.409960887238589,0,165,43.0,23.04,16,1,43.48,72.64,4,5413
4903,No,5528,4885,0,4.062300613144605,4.062300613144605,0,168,30.0,23.04,7,1,52.98,71.7,10,5413
1052,No,5529,1050,1,4.001835702532674,4.001835702532674,0,167,50.0,23.56,15,1,53.43,78.18,4,5413
1043,No,5530,1041,0,3.488336405751189,3.488336405751189,0,167,48.0,24.08,12,1,54.21,68.38,11,5413
